"","ASV_code","Sample","Count","Relative_Abundance"
"667","ASV112","SCF049-1",400,0.000424901343219371
"668","ASV112","SCF049-2",0,0
"669","ASV112","SCF049-3",0,0
"670","ASV112","SCF055-1",0,0
"671","ASV112","SCF055-4",0,0
"672","ASV112","SCF055-5",0,0
"673","ASV113","SCF049-1",390,0.000414278809638887
"674","ASV113","SCF049-2",0,0
"675","ASV113","SCF049-3",0,0
"676","ASV113","SCF055-1",0,0
"677","ASV113","SCF055-4",0,0
"678","ASV113","SCF055-5",0,0
"679","ASV114","SCF049-1",0,0
"680","ASV114","SCF049-2",0,0
"681","ASV114","SCF049-3",387,0.000814889526669207
"682","ASV114","SCF055-1",0,0
"683","ASV114","SCF055-4",0,0
"684","ASV114","SCF055-5",0,0
"685","ASV115","SCF049-1",0,0
"686","ASV115","SCF049-2",379,0.00121108703849276
"687","ASV115","SCF049-3",0,0
"688","ASV115","SCF055-1",0,0
"689","ASV115","SCF055-4",0,0
"690","ASV115","SCF055-5",0,0
"691","ASV116","SCF049-1",377,0.000400469515984257
"692","ASV116","SCF049-2",0,0
"693","ASV116","SCF049-3",0,0
"694","ASV116","SCF055-1",0,0
"695","ASV116","SCF055-4",0,0
"696","ASV116","SCF055-5",0,0
"697","ASV117","SCF049-1",0,0
"698","ASV117","SCF049-2",0,0
"699","ASV117","SCF049-3",0,0
"700","ASV117","SCF055-1",0,0
"701","ASV117","SCF055-4",367,0.000559885642976029
"702","ASV117","SCF055-5",0,0
"703","ASV118","SCF049-1",0,0
"704","ASV118","SCF049-2",0,0
"705","ASV118","SCF049-3",0,0
"706","ASV118","SCF055-1",0,0
"707","ASV118","SCF055-4",0,0
"708","ASV118","SCF055-5",366,0.000869835943237263
"709","ASV119","SCF049-1",0,0
"710","ASV119","SCF049-2",365,0.00116635031411571
"711","ASV119","SCF049-3",0,0
"712","ASV119","SCF055-1",0,0
"713","ASV119","SCF055-4",0,0
"714","ASV119","SCF055-5",0,0
"715","ASV120","SCF049-1",0,0
"716","ASV120","SCF049-2",0,0
"717","ASV120","SCF049-3",0,0
"718","ASV120","SCF055-1",0,0
"719","ASV120","SCF055-4",0,0
"720","ASV120","SCF055-5",361,0.00085795293854823
"721","ASV121","SCF049-1",0,0
"722","ASV121","SCF049-2",0,0
"723","ASV121","SCF049-3",0,0
"724","ASV121","SCF055-1",0,0
"725","ASV121","SCF055-4",359,0.000547681051303527
"726","ASV121","SCF055-5",0,0
"727","ASV122","SCF049-1",356,0.00037816219546524
"728","ASV122","SCF049-2",0,0
"729","ASV122","SCF049-3",0,0
"730","ASV122","SCF055-1",0,0
"731","ASV122","SCF055-4",0,0
"732","ASV122","SCF055-5",0,0
"733","ASV123","SCF049-1",352,0.000373913182033047
"734","ASV123","SCF049-2",0,0
"735","ASV123","SCF049-3",0,0
"736","ASV123","SCF055-1",0,0
"737","ASV123","SCF055-4",0,0
"738","ASV123","SCF055-5",0,0
"739","ASV124","SCF049-1",0,0
"740","ASV124","SCF049-2",0,0
"741","ASV124","SCF049-3",0,0
"742","ASV124","SCF055-1",0,0
"743","ASV124","SCF055-4",0,0
"744","ASV124","SCF055-5",350,0.000831810328232356
"745","ASV125","SCF049-1",0,0
"746","ASV125","SCF049-2",0,0
"747","ASV125","SCF049-3",0,0
"748","ASV125","SCF055-1",0,0
"749","ASV125","SCF055-4",0,0
"750","ASV125","SCF055-5",347,0.000824680525418935
"751","ASV126","SCF049-1",342,0.000363290648452562
"752","ASV126","SCF049-2",0,0
"753","ASV126","SCF049-3",0,0
"754","ASV126","SCF055-1",0,0
"755","ASV126","SCF055-4",0,0
"756","ASV126","SCF055-5",0,0
"757","ASV127","SCF049-1",0,0
"758","ASV127","SCF049-2",0,0
"759","ASV127","SCF049-3",0,0
"760","ASV127","SCF055-1",0,0
"761","ASV127","SCF055-4",342,0.00052174629399946
"762","ASV127","SCF055-5",0,0
"763","ASV128","SCF049-1",0,0
"764","ASV128","SCF049-2",0,0
"765","ASV128","SCF049-3",0,0
"766","ASV128","SCF055-1",0,0
"767","ASV128","SCF055-4",0,0
"768","ASV128","SCF055-5",339,0.000805667717916482
"769","ASV129","SCF049-1",0,0
"770","ASV129","SCF049-2",333,0.00106409494411105
"771","ASV129","SCF049-3",0,0
"772","ASV129","SCF055-1",0,0
"773","ASV129","SCF055-4",0,0
"774","ASV129","SCF055-5",0,0
"775","ASV130","SCF049-1",0,0
"776","ASV130","SCF049-2",0,0
"777","ASV130","SCF049-3",0,0
"778","ASV130","SCF055-1",0,0
"779","ASV130","SCF055-4",325,0.000495811536695393
"780","ASV130","SCF055-5",0,0
"781","ASV131","SCF049-1",322,0.000342045581291594
"782","ASV131","SCF049-2",0,0
"783","ASV131","SCF049-3",0,0
"784","ASV131","SCF055-1",0,0
"785","ASV131","SCF055-4",0,0
"786","ASV131","SCF055-5",0,0
"787","ASV132","SCF049-1",0,0
"788","ASV132","SCF049-2",0,0
"789","ASV132","SCF049-3",0,0
"790","ASV132","SCF055-1",0,0
"791","ASV132","SCF055-4",0,0
"792","ASV132","SCF055-5",322,0.000765265501973767
"793","ASV133","SCF049-1",318,0.0003377965678594
"794","ASV133","SCF049-2",0,0
"795","ASV133","SCF049-3",0,0
"796","ASV133","SCF055-1",0,0
"797","ASV133","SCF055-4",0,0
"798","ASV133","SCF055-5",0,0
"799","ASV134","SCF049-1",0,0
"800","ASV134","SCF049-2",0,0
"801","ASV134","SCF049-3",0,0
"802","ASV134","SCF055-1",0,0
"803","ASV134","SCF055-4",0,0
"804","ASV134","SCF055-5",313,0.000743876093533507
"805","ASV135","SCF049-1",0,0
"806","ASV135","SCF049-2",0,0
"807","ASV135","SCF049-3",0,0
"808","ASV135","SCF055-1",312,0.00132343584305408
"809","ASV135","SCF055-4",0,0
"810","ASV135","SCF055-5",0,0
"811","ASV136","SCF049-1",302,0.000320800514130625
"812","ASV136","SCF049-2",0,0
"813","ASV136","SCF049-3",0,0
"814","ASV136","SCF055-1",0,0
"815","ASV136","SCF055-4",0,0
"816","ASV136","SCF055-5",0,0
"817","ASV137","SCF049-1",0,0
"818","ASV137","SCF049-2",0,0
"819","ASV137","SCF049-3",302,0.000635908622878813
"820","ASV137","SCF055-1",0,0
"821","ASV137","SCF055-4",0,0
"822","ASV137","SCF055-5",0,0
"823","ASV138","SCF049-1",299,0.00031761375405648
"824","ASV138","SCF049-2",0,0
"825","ASV138","SCF049-3",0,0
"826","ASV138","SCF055-1",0,0
"827","ASV138","SCF055-4",0,0
"828","ASV138","SCF055-5",0,0
"829","ASV139","SCF049-1",0,0
"830","ASV139","SCF049-2",0,0
"831","ASV139","SCF049-3",0,0
"832","ASV139","SCF055-1",299,0.00126829268292683
"833","ASV139","SCF055-4",0,0
"834","ASV139","SCF055-5",0,0
"835","ASV140","SCF049-1",0,0
"836","ASV140","SCF049-2",0,0
"837","ASV140","SCF049-3",0,0
"838","ASV140","SCF055-1",296,0.00125556733828208
"839","ASV140","SCF055-4",0,0
"840","ASV140","SCF055-5",0,0
"841","ASV141","SCF049-1",294,0.000312302487266238
"842","ASV141","SCF049-2",0,0
"843","ASV141","SCF049-3",0,0
"844","ASV141","SCF055-1",0,0
"845","ASV141","SCF055-4",0,0
"846","ASV141","SCF055-5",0,0
"847","ASV142","SCF049-1",0,0
"848","ASV142","SCF049-2",292,0.000933080251292572
"849","ASV142","SCF049-3",0,0
"850","ASV142","SCF055-1",0,0
"851","ASV142","SCF055-4",0,0
"852","ASV142","SCF055-5",0,0
"853","ASV143","SCF049-1",0,0
"854","ASV143","SCF049-2",0,0
"855","ASV143","SCF049-3",0,0
"856","ASV143","SCF055-1",0,0
"857","ASV143","SCF055-4",0,0
"858","ASV143","SCF055-5",283,0.000672578065399305
"859","ASV144","SCF049-1",278,0.000295306433537463
"860","ASV144","SCF049-2",0,0
"861","ASV144","SCF049-3",0,0
"862","ASV144","SCF055-1",0,0
"863","ASV144","SCF055-4",0,0
"864","ASV144","SCF055-5",0,0
"865","ASV145","SCF049-1",0,0
"866","ASV145","SCF049-2",0,0
"867","ASV145","SCF049-3",273,0.000574844549820914
"868","ASV145","SCF055-1",0,0
"869","ASV145","SCF055-4",0,0
"870","ASV145","SCF055-5",0,0
"871","ASV146","SCF049-1",0,0
"872","ASV146","SCF049-2",0,0
"873","ASV146","SCF049-3",267,0.000562210603671004
"874","ASV146","SCF055-1",0,0
"875","ASV146","SCF055-4",0,0
"876","ASV146","SCF055-5",0,0
"877","ASV147","SCF049-1",0,0
"878","ASV147","SCF049-2",0,0
"879","ASV147","SCF049-3",0,0
"880","ASV147","SCF055-1",0,0
"881","ASV147","SCF055-4",263,0.000401225951233503
"882","ASV147","SCF055-5",0,0
"883","ASV148","SCF049-1",261,0.00027724812645064
"884","ASV148","SCF049-2",0,0
"885","ASV148","SCF049-3",0,0
"886","ASV148","SCF055-1",0,0
"887","ASV148","SCF055-4",0,0
"888","ASV148","SCF055-5",0,0
"889","ASV149","SCF049-1",260,0.000276185873092591
"890","ASV149","SCF049-2",0,0
"891","ASV149","SCF049-3",0,0
"892","ASV149","SCF055-1",0,0
"893","ASV149","SCF055-4",0,0
"894","ASV149","SCF055-5",0,0
"895","ASV150","SCF049-1",0,0
"896","ASV150","SCF049-2",0,0
"897","ASV150","SCF049-3",0,0
"898","ASV150","SCF055-1",260,0.00110286320254507
"899","ASV150","SCF055-4",0,0
"900","ASV150","SCF055-5",0,0
"901","ASV151","SCF049-1",257,0.000272999113018446
"902","ASV151","SCF049-2",0,0
"903","ASV151","SCF049-3",0,0
"904","ASV151","SCF055-1",0,0
"905","ASV151","SCF055-4",0,0
"906","ASV151","SCF055-5",0,0
"907","ASV152","SCF049-1",0,0
"908","ASV152","SCF049-2",0,0
"909","ASV152","SCF049-3",0,0
"910","ASV152","SCF055-1",255,0.00108165429480382
"911","ASV152","SCF055-4",0,0
"912","ASV152","SCF055-5",0,0
"913","ASV153","SCF049-1",175,0.000185894337658475
"914","ASV153","SCF049-2",78,0.000249247464386372
"915","ASV153","SCF049-3",0,0
"916","ASV153","SCF055-1",0,0
"917","ASV153","SCF055-4",0,0
"918","ASV153","SCF055-5",0,0
"919","ASV154","SCF049-1",0,0
"920","ASV154","SCF049-2",0,0
"921","ASV154","SCF049-3",0,0
"922","ASV154","SCF055-1",0,0
"923","ASV154","SCF055-4",0,0
"924","ASV154","SCF055-5",246,0.000584643830700456
"925","ASV155","SCF049-1",0,0
"926","ASV155","SCF049-2",0,0
"927","ASV155","SCF049-3",0,0
"928","ASV155","SCF055-1",245,0.00103923647932131
"929","ASV155","SCF055-4",0,0
"930","ASV155","SCF055-5",0,0
"931","ASV156","SCF049-1",0,0
"932","ASV156","SCF049-2",0,0
"933","ASV156","SCF049-3",0,0
"934","ASV156","SCF055-1",0,0
"935","ASV156","SCF055-4",84,0.000128148212561271
"936","ASV156","SCF055-5",160,0.000380256150049077
"937","ASV157","SCF049-1",0,0
"938","ASV157","SCF049-2",0,0
"939","ASV157","SCF049-3",0,0
"940","ASV157","SCF055-1",0,0
"941","ASV157","SCF055-4",0,0
"942","ASV157","SCF055-5",244,0.000579890628824842
"943","ASV158","SCF049-1",0,0
"944","ASV158","SCF049-2",242,0.000773306235660282
"945","ASV158","SCF049-3",0,0
"946","ASV158","SCF055-1",0,0
"947","ASV158","SCF055-4",0,0
"948","ASV158","SCF055-5",0,0
"949","ASV159","SCF049-1",0,0
"950","ASV159","SCF049-2",0,0
"951","ASV159","SCF049-3",239,0.000503252188304756
"952","ASV159","SCF055-1",0,0
"953","ASV159","SCF055-4",0,0
"954","ASV159","SCF055-5",0,0
"955","ASV160","SCF049-1",0,0
"956","ASV160","SCF049-2",0,0
"957","ASV160","SCF049-3",0,0
"958","ASV160","SCF055-1",0,0
"959","ASV160","SCF055-4",78,0.000118994768806894
"960","ASV160","SCF055-5",161,0.000382632750986884
"961","ASV161","SCF049-1",0,0
"962","ASV161","SCF049-2",0,0
"963","ASV161","SCF049-3",235,0.000494829557538149
"964","ASV161","SCF055-1",0,0
"965","ASV161","SCF055-4",0,0
"966","ASV161","SCF055-5",0,0
"967","ASV162","SCF049-1",0,0
"968","ASV162","SCF049-2",232,0.000741351432533824
"969","ASV162","SCF049-3",0,0
"970","ASV162","SCF055-1",0,0
"971","ASV162","SCF055-4",0,0
"972","ASV162","SCF055-5",0,0
"973","ASV163","SCF049-1",226,0.000240069258918945
"974","ASV163","SCF049-2",0,0
"975","ASV163","SCF049-3",0,0
"976","ASV163","SCF055-1",0,0
"977","ASV163","SCF055-4",0,0
"978","ASV163","SCF055-5",0,0
"979","ASV164","SCF049-1",0,0
"980","ASV164","SCF049-2",0,0
"981","ASV164","SCF049-3",0,0
"982","ASV164","SCF055-1",50,0.000212089077412513
"983","ASV164","SCF055-4",73,0.000111366899011581
"984","ASV164","SCF055-5",103,0.000244789896594093
"985","ASV165","SCF049-1",0,0
"986","ASV165","SCF049-2",0,0
"987","ASV165","SCF049-3",0,0
"988","ASV165","SCF055-1",139,0.000589607635206787
"989","ASV165","SCF055-4",0,0
"990","ASV165","SCF055-5",83,0.000197257877837959
"991","ASV166","SCF049-1",0,0
"992","ASV166","SCF049-2",0,0
"993","ASV166","SCF049-3",0,0
"994","ASV166","SCF055-1",0,0
"995","ASV166","SCF055-4",0,0
"996","ASV166","SCF055-5",220,0.000522852206317481
"997","ASV167","SCF049-1",219,0.000232633485412606
"998","ASV167","SCF049-2",0,0
"999","ASV167","SCF049-3",0,0
"1000","ASV167","SCF055-1",0,0
"1001","ASV167","SCF055-4",0,0
"1002","ASV167","SCF055-5",0,0
"1003","ASV168","SCF049-1",96,0.000101976322372649
"1004","ASV168","SCF049-2",59,0.000188533338446102
"1005","ASV168","SCF049-3",64,0.000134762092265709
"1006","ASV168","SCF055-1",0,0
"1007","ASV168","SCF055-4",0,0
"1008","ASV168","SCF055-5",0,0
"1009","ASV169","SCF049-1",0,0
"1010","ASV169","SCF049-2",0,0
"1011","ASV169","SCF049-3",0,0
"1012","ASV169","SCF055-1",0,0
"1013","ASV169","SCF055-4",0,0
"1014","ASV169","SCF055-5",219,0.000520475605379674
"1015","ASV170","SCF049-1",0,0
"1016","ASV170","SCF049-2",0,0
"1017","ASV170","SCF049-3",0,0
"1018","ASV170","SCF055-1",0,0
"1019","ASV170","SCF055-4",0,0
"1020","ASV170","SCF055-5",215,0.000510969201628447
"1021","ASV171","SCF049-1",0,0
"1022","ASV171","SCF049-2",0,0
"1023","ASV171","SCF049-3",0,0
"1024","ASV171","SCF055-1",0,0
"1025","ASV171","SCF055-4",0,0
"1026","ASV171","SCF055-5",214,0.00050859260069064
"1027","ASV172","SCF049-1",0,0
"1028","ASV172","SCF049-2",0,0
"1029","ASV172","SCF049-3",0,0
"1030","ASV172","SCF055-1",0,0
"1031","ASV172","SCF055-4",0,0
"1032","ASV172","SCF055-5",213,0.000506215999752834
"1033","ASV173","SCF049-1",212,0.000225197711906267
"1034","ASV173","SCF049-2",0,0
"1035","ASV173","SCF049-3",0,0
"1036","ASV173","SCF055-1",0,0
"1037","ASV173","SCF055-4",0,0
"1038","ASV173","SCF055-5",0,0
"1039","ASV174","SCF049-1",205,0.000217761938399928
"1040","ASV174","SCF049-2",0,0
"1041","ASV174","SCF049-3",0,0
"1042","ASV174","SCF055-1",0,0
"1043","ASV174","SCF055-4",0,0
"1044","ASV174","SCF055-5",0,0
"1045","ASV175","SCF049-1",0,0
"1046","ASV175","SCF049-2",0,0
"1047","ASV175","SCF049-3",0,0
"1048","ASV175","SCF055-1",204,0.000865323435843054
"1049","ASV175","SCF055-4",0,0
"1050","ASV175","SCF055-5",0,0
"1051","ASV176","SCF049-1",0,0
"1052","ASV176","SCF049-2",0,0
"1053","ASV176","SCF049-3",0,0
"1054","ASV176","SCF055-1",0,0
"1055","ASV176","SCF055-4",202,0.000308165939730675
"1056","ASV176","SCF055-5",0,0
"1057","ASV177","SCF049-1",0,0
"1058","ASV177","SCF049-2",0,0
"1059","ASV177","SCF049-3",0,0
"1060","ASV177","SCF055-1",0,0
"1061","ASV177","SCF055-4",97,0.000147980674029087
"1062","ASV177","SCF055-5",105,0.000249543098469707
"1063","ASV178","SCF049-1",0,0
"1064","ASV178","SCF049-2",0,0
"1065","ASV178","SCF049-3",0,0
"1066","ASV178","SCF055-1",0,0
"1067","ASV178","SCF055-4",201,0.000306640365771612
"1068","ASV178","SCF055-5",0,0
"1069","ASV179","SCF049-1",0,0
"1070","ASV179","SCF049-2",0,0
"1071","ASV179","SCF049-3",198,0.000416920222947036
"1072","ASV179","SCF055-1",0,0
"1073","ASV179","SCF055-4",0,0
"1074","ASV179","SCF055-5",0,0
"1075","ASV180","SCF049-1",0,0
"1076","ASV180","SCF049-2",197,0.000629509621591221
"1077","ASV180","SCF049-3",0,0
"1078","ASV180","SCF055-1",0,0
"1079","ASV180","SCF055-4",0,0
"1080","ASV180","SCF055-5",0,0
"1081","ASV181","SCF049-1",194,0.000206077151461395
"1082","ASV181","SCF049-2",0,0
"1083","ASV181","SCF049-3",0,0
"1084","ASV181","SCF055-1",0,0
"1085","ASV181","SCF055-4",0,0
"1086","ASV181","SCF055-5",0,0
"1087","ASV182","SCF049-1",0,0
"1088","ASV182","SCF049-2",0,0
"1089","ASV182","SCF049-3",194,0.00040849759218043
"1090","ASV182","SCF055-1",0,0
"1091","ASV182","SCF055-4",0,0
"1092","ASV182","SCF055-5",0,0
"1093","ASV183","SCF049-1",0,0
"1094","ASV183","SCF049-2",0,0
"1095","ASV183","SCF049-3",0,0
"1096","ASV183","SCF055-1",0,0
"1097","ASV183","SCF055-4",193,0.00029443577409911
"1098","ASV183","SCF055-5",0,0
"1099","ASV184","SCF049-1",0,0
"1100","ASV184","SCF049-2",0,0
"1101","ASV184","SCF049-3",189,0.000397969303722171
"1102","ASV184","SCF055-1",0,0
"1103","ASV184","SCF055-4",0,0
"1104","ASV184","SCF055-5",0,0
"1105","ASV185","SCF049-1",0,0
"1106","ASV185","SCF049-2",0,0
"1107","ASV185","SCF049-3",188,0.000395863646030519
"1108","ASV185","SCF055-1",0,0
"1109","ASV185","SCF055-4",0,0
"1110","ASV185","SCF055-5",0,0
"1111","ASV186","SCF049-1",186,0.000197579124597008
"1112","ASV186","SCF049-2",0,0
"1113","ASV186","SCF049-3",0,0
"1114","ASV186","SCF055-1",0,0
"1115","ASV186","SCF055-4",0,0
"1116","ASV186","SCF055-5",0,0
"1117","ASV187","SCF049-1",0,0
"1118","ASV187","SCF049-2",186,0.000594359338152118
"1119","ASV187","SCF049-3",0,0
"1120","ASV187","SCF055-1",0,0
"1121","ASV187","SCF055-4",0,0
"1122","ASV187","SCF055-5",0,0
"1123","ASV188","SCF049-1",0,0
"1124","ASV188","SCF049-2",0,0
"1125","ASV188","SCF049-3",184,0.000387441015263913
"1126","ASV188","SCF055-1",0,0
"1127","ASV188","SCF055-4",0,0
"1128","ASV188","SCF055-5",0,0
"1129","ASV189","SCF049-1",0,0
"1130","ASV189","SCF049-2",0,0
"1131","ASV189","SCF049-3",0,0
"1132","ASV189","SCF055-1",0,0
"1133","ASV189","SCF055-4",0,0
"1134","ASV189","SCF055-5",182,0.000432541370680825
"1135","ASV190","SCF049-1",0,0
"1136","ASV190","SCF049-2",0,0
"1137","ASV190","SCF049-3",178,0.000374807069114002
"1138","ASV190","SCF055-1",0,0
"1139","ASV190","SCF055-4",0,0
"1140","ASV190","SCF055-5",0,0
"1141","ASV191","SCF049-1",0,0
"1142","ASV191","SCF049-2",0,0
"1143","ASV191","SCF049-3",0,0
"1144","ASV191","SCF055-1",178,0.000755037115588547
"1145","ASV191","SCF055-4",0,0
"1146","ASV191","SCF055-5",0,0
"1147","ASV192","SCF049-1",0,0
"1148","ASV192","SCF049-2",0,0
"1149","ASV192","SCF049-3",177,0.000372701411422351
"1150","ASV192","SCF055-1",0,0
"1151","ASV192","SCF055-4",0,0
"1152","ASV192","SCF055-5",0,0
"1153","ASV193","SCF049-1",176,0.000186956591016523
"1154","ASV193","SCF049-2",0,0
"1155","ASV193","SCF049-3",0,0
"1156","ASV193","SCF055-1",0,0
"1157","ASV193","SCF055-4",0,0
"1158","ASV193","SCF055-5",0,0
"1159","ASV194","SCF049-1",0,0
"1160","ASV194","SCF049-2",0,0
"1161","ASV194","SCF049-3",0,0
"1162","ASV194","SCF055-1",0,0
"1163","ASV194","SCF055-4",175,0.000266975442835981
"1164","ASV194","SCF055-5",0,0
"1165","ASV195","SCF049-1",0,0
"1166","ASV195","SCF049-2",0,0
"1167","ASV195","SCF049-3",0,0
"1168","ASV195","SCF055-1",0,0
"1169","ASV195","SCF055-4",0,0
"1170","ASV195","SCF055-5",175,0.000415905164116178
"1171","ASV196","SCF049-1",0,0
"1172","ASV196","SCF049-2",174,0.000556013574400368
"1173","ASV196","SCF049-3",0,0
"1174","ASV196","SCF055-1",0,0
"1175","ASV196","SCF055-4",0,0
"1176","ASV196","SCF055-5",0,0
"1177","ASV197","SCF049-1",173,0.000183769830942378
"1178","ASV197","SCF049-2",0,0
"1179","ASV197","SCF049-3",0,0
"1180","ASV197","SCF055-1",0,0
"1181","ASV197","SCF055-4",0,0
"1182","ASV197","SCF055-5",0,0
"1183","ASV198","SCF049-1",173,0.000183769830942378
"1184","ASV198","SCF049-2",0,0
"1185","ASV198","SCF049-3",0,0
"1186","ASV198","SCF055-1",0,0
"1187","ASV198","SCF055-4",0,0
"1188","ASV198","SCF055-5",0,0
"1189","ASV199","SCF049-1",0,0
"1190","ASV199","SCF049-2",0,0
"1191","ASV199","SCF049-3",173,0.000364278780655744
"1192","ASV199","SCF055-1",0,0
"1193","ASV199","SCF055-4",0,0
"1194","ASV199","SCF055-5",0,0
"1195","ASV200","SCF049-1",0,0
"1196","ASV200","SCF049-2",0,0
"1197","ASV200","SCF049-3",0,0
"1198","ASV200","SCF055-1",0,0
"1199","ASV200","SCF055-4",0,0
"1200","ASV200","SCF055-5",173,0.000411151962240564
"1201","ASV201","SCF049-1",0,0
"1202","ASV201","SCF049-2",0,0
"1203","ASV201","SCF049-3",0,0
"1204","ASV201","SCF055-1",0,0
"1205","ASV201","SCF055-4",0,0
"1206","ASV201","SCF055-5",173,0.000411151962240564
"1207","ASV202","SCF049-1",0,0
"1208","ASV202","SCF049-2",0,0
"1209","ASV202","SCF049-3",0,0
"1210","ASV202","SCF055-1",0,0
"1211","ASV202","SCF055-4",0,0
"1212","ASV202","SCF055-5",171,0.000406398760364951
"1213","ASV203","SCF049-1",0,0
"1214","ASV203","SCF049-2",0,0
"1215","ASV203","SCF049-3",0,0
"1216","ASV203","SCF055-1",0,0
"1217","ASV203","SCF055-4",0,0
"1218","ASV203","SCF055-5",171,0.000406398760364951
"1219","ASV204","SCF049-1",0,0
"1220","ASV204","SCF049-2",0,0
"1221","ASV204","SCF049-3",170,0.000357961807580789
"1222","ASV204","SCF055-1",0,0
"1223","ASV204","SCF055-4",0,0
"1224","ASV204","SCF055-5",0,0
"1225","ASV205","SCF049-1",166,0.000176334057436039
"1226","ASV205","SCF049-2",0,0
"1227","ASV205","SCF049-3",0,0
"1228","ASV205","SCF055-1",0,0
"1229","ASV205","SCF055-4",0,0
"1230","ASV205","SCF055-5",0,0
"1231","ASV206","SCF049-1",164,0.000174209550719942
"1232","ASV206","SCF049-2",0,0
"1233","ASV206","SCF049-3",0,0
"1234","ASV206","SCF055-1",0,0
"1235","ASV206","SCF055-4",0,0
"1236","ASV206","SCF055-5",0,0
"1237","ASV207","SCF049-1",0,0
"1238","ASV207","SCF049-2",0,0
"1239","ASV207","SCF049-3",0,0
"1240","ASV207","SCF055-1",164,0.000695652173913044
"1241","ASV207","SCF055-4",0,0
"1242","ASV207","SCF055-5",0,0
"1243","ASV208","SCF049-1",107,0.000113661109311182
"1244","ASV208","SCF049-2",56,0.000178946897508164
"1245","ASV208","SCF049-3",0,0
"1246","ASV208","SCF055-1",0,0
"1247","ASV208","SCF055-4",0,0
"1248","ASV208","SCF055-5",0,0
"1249","ASV209","SCF049-1",0,0
"1250","ASV209","SCF049-2",0,0
"1251","ASV209","SCF049-3",162,0.000341116546047575
"1252","ASV209","SCF055-1",0,0
"1253","ASV209","SCF055-4",0,0
"1254","ASV209","SCF055-5",0,0
"1255","ASV210","SCF049-1",0,0
"1256","ASV210","SCF049-2",161,0.000514472330335973
"1257","ASV210","SCF049-3",0,0
"1258","ASV210","SCF055-1",0,0
"1259","ASV210","SCF055-4",0,0
"1260","ASV210","SCF055-5",0,0
"1261","ASV211","SCF049-1",0,0
"1262","ASV211","SCF049-2",160,0.000511276850023327
"1263","ASV211","SCF049-3",0,0
"1264","ASV211","SCF055-1",0,0
"1265","ASV211","SCF055-4",0,0
"1266","ASV211","SCF055-5",0,0
"1267","ASV212","SCF049-1",0,0
"1268","ASV212","SCF049-2",0,0
"1269","ASV212","SCF049-3",0,0
"1270","ASV212","SCF055-1",0,0
"1271","ASV212","SCF055-4",160,0.00024409183345004
"1272","ASV212","SCF055-5",0,0
"1273","ASV213","SCF049-1",0,0
"1274","ASV213","SCF049-2",0,0
"1275","ASV213","SCF049-3",0,0
"1276","ASV213","SCF055-1",0,0
"1277","ASV213","SCF055-4",0,0
"1278","ASV213","SCF055-5",159,0.00037787954911127
"1279","ASV214","SCF049-1",0,0
"1280","ASV214","SCF049-2",0,0
"1281","ASV214","SCF049-3",158,0.000332693915280968
"1282","ASV214","SCF055-1",0,0
"1283","ASV214","SCF055-4",0,0
"1284","ASV214","SCF055-5",0,0
"1285","ASV215","SCF049-1",0,0
"1286","ASV215","SCF049-2",0,0
"1287","ASV215","SCF049-3",0,0
"1288","ASV215","SCF055-1",0,0
"1289","ASV215","SCF055-4",158,0.000241040685531914
"1290","ASV215","SCF055-5",0,0
"1291","ASV216","SCF049-1",0,0
"1292","ASV216","SCF049-2",0,0
"1293","ASV216","SCF049-3",0,0
"1294","ASV216","SCF055-1",157,0.000665959703075292
"1295","ASV216","SCF055-4",0,0
"1296","ASV216","SCF055-5",0,0
"1297","ASV217","SCF049-1",0,0
"1298","ASV217","SCF049-2",0,0
"1299","ASV217","SCF049-3",0,0
"1300","ASV217","SCF055-1",0,0
"1301","ASV217","SCF055-4",62,9.45855854618904e-05
"1302","ASV217","SCF055-5",93,0.000221023887216026
"1303","ASV218","SCF049-1",154,0.000163587017139458
"1304","ASV218","SCF049-2",0,0
"1305","ASV218","SCF049-3",0,0
"1306","ASV218","SCF055-1",0,0
"1307","ASV218","SCF055-4",0,0
"1308","ASV218","SCF055-5",0,0
"1309","ASV219","SCF049-1",0,0
"1310","ASV219","SCF049-2",0,0
"1311","ASV219","SCF049-3",0,0
"1312","ASV219","SCF055-1",0,0
"1313","ASV219","SCF055-4",154,0.000234938389695663
"1314","ASV219","SCF055-5",0,0
"1315","ASV220","SCF049-1",153,0.00016252476378141
"1316","ASV220","SCF049-2",0,0
"1317","ASV220","SCF049-3",0,0
"1318","ASV220","SCF055-1",0,0
"1319","ASV220","SCF055-4",0,0
"1320","ASV220","SCF055-5",0,0
"1321","ASV221","SCF049-1",0,0
